Region,Product,Date,Sales,Discount%,Discount,Total
North,Board1,43531,8210.568747,0.005354802,43.96596595,8166.602781
North,Game8,43531,8377.185572,0.053797789,450.6740609,7926.511511
South,Board3,43531,8439.023127,0.078583458,663.1676197,7775.855507
West,Board3,43531,8086.109075,0.060771155,491.4021911,7594.706884
West,Board2,43531,8285.246946,0.043868871,363.4644304,7921.782516
North,Dyno2,43531,8513.303758,0.017706025,150.7367658,8362.566992
South,Game2,43531,8857.397579,0.089698918,794.4989776,8062.898601
North,Board3,43531,8447.213729,0.098032673,828.1029397,7619.110789
South,Game4,43531,8642.45142,0.021499808,185.8110493,8456.640371
North,Dyno4,43531,8168.052382,0.06668448,544.6823281,7623.370054
North,Game8,43531,8368.551353,0.000109473,0.916132383,8367.635221
North,Prod T,43531,8422.905569,0.027652611,232.9153343,8189.990235
East,Dyno2,43531,7906.115812,0.08890879,702.9231914,7203.192621
North,Board3,43531,8200.952253,0.009396694,77.0618376,8123.890415
North,Dyno4,43530,8486.211192,0.054093257,459.0468016,8027.16439
North,Dyno5,43530,8316.928018,0.07130553,593.0429595,7723.885058
North,Board2,43530,8471.739317,0.01430954,121.2266926,8350.512624
North,Game1,43530,7906.869155,0.001830776,14.47570378,7892.393451
South,Game4,43530,8536.06963,0.00920273,78.55514216,8457.514488
North,Game1,43530,8132.34709,0.096321607,783.3207438,7349.026346
South,Game5,43530,8377.299113,0.085259841,714.2471897,7663.051923
North,Game4,43530,8312.591862,0.056068183,466.0719179,7846.519944
West,Prod T,43530,8079.442218,0.027764091,224.3183705,7855.123848
West,Game10,43530,8089.812678,0.056712716,458.7952474,7631.017431
South,Game7,43530,8511.181764,0.025116314,213.7695178,8297.412246
East,Board1,43530,7803.539012,0.05772885,450.4893311,7353.049681
North,Game9,43530,8106.140584,0.047472819,384.8213467,7721.319237
East,Game9,43530,7501.414996,0.017675254,132.5894178,7368.825578
North,Board2,43530,8247.389564,0.002070231,17.07399781,8230.315566
West,Game8,43530,8046.439373,0.050755958,408.4047353,7638.034638
North,Board1,43530,8242.043726,0.02055131,169.3847975,8072.658928
West,Game9,43530,8023.592958,0.034788928,279.1321995,7744.460758
North,Prod T,43530,8290.500613,0.017872405,148.1711855,8142.329427
North,Dyno5,43530,8041.92172,0.047367063,380.9222163,7660.999504
North,Game9,43530,8262.064758,0.090635272,748.8344876,7513.23027
North,Board3,43530,7991.802615,0.035646209,284.8774684,7706.925147
North,Prod T,43530,8264.310767,0.007605101,62.8509171,8201.45985
North,Game9,43530,8607.895843,0.070126417,603.6408966,8004.254946
North,Dyno2,43530,8217.110359,0.018102977,148.7541599,8068.356199
West,Board1,43530,8081.731991,0.029217482,236.1278569,7845.604134
North,Game6,43530,7991.598816,0.073186946,584.8807104,7406.718106
South,Game3,43530,8660.112696,0.068118893,589.917288,8070.195408
North,Board5,43530,8297.470436,0.098767087,819.5169815,7477.953454
West,Board1,43530,8179.80999,0.070986818,580.658685,7599.151305
South,Game4,43530,8378.132267,0.027006429,226.2634379,8151.868829
North,Game8,43530,8130.394157,0.012379622,100.651203,8029.742954
North,Dyno2,43530,8304.896546,0.085192188,707.5123086,7597.384237
South,Game10,43530,8541.343912,0.068704328,586.8272965,7954.516616
South,Game7,43530,8593.012506,0.036015937,309.4853963,8283.52711
South,Board5,43530,8679.862099,0.063839611,554.1190213,8125.743078
North,Game5,43530,8473.317404,0.030766582,260.6950135,8212.622391
West,Game6,43530,8272.85771,0.033381601,276.1612324,7996.696478
North,Board4,43530,7956.804449,0.059459799,473.1099953,7483.694454
North,Board3,43530,8342.456138,0.038252918,319.1232882,8023.33285
East,Game6,43530,7401.620095,0.082809906,612.9274638,6788.692631
North,Prod T,43530,8148.405495,0.085849567,699.537086,7448.868409
North,Game7,43530,8699.014288,0.064674903,562.6079089,8136.406379
North,Game10,43530,8249.043587,0.059598352,491.6294044,7757.414183
East,Dyno4,43530,7695.571231,0.090299634,694.9072644,7000.663967
East,Dyno2,43530,7883.425538,0.038053798,299.9942801,7583.431258
North,Game10,43530,8232.291217,0.058560981,482.0910523,7750.200165
North,Board1,43530,8112.560746,0.051504097,417.830118,7694.730628
South,Game3,43530,8820.419233,0.027098165,239.0171753,8581.402058
South,Board4,43530,8997.000019,0.025847331,232.5484354,8764.451584
North,Game9,43530,8143.133557,0.097453981,793.5807862,7349.552771
North,Game5,43530,8322.565172,0.048871278,406.7343929,7915.830779
East,Game2,43530,7339.303418,0.019584178,143.7342224,7195.569196
North,Board4,43530,8457.401131,0.057071552,482.6770089,7974.724122
South,Game10,43530,8613.149571,0.013557917,116.7763689,8496.373202
South,Game2,43530,8781.765616,0.029223084,256.6302766,8525.135339
West,Game9,43530,8153.998206,0.048539963,395.7947724,7758.203434
East,Game7,43530,8263.373397,0.029818988,246.4054338,8016.967963
South,Game1,43530,8435.192255,0.065051433,548.7213437,7886.470911
North,Game9,43530,8566.761634,0.058276487,499.2407724,8067.520862
West,Dyno5,43530,8420.420306,0.060511368,509.5311515,7910.889155
South,Game10,43530,8423.745922,0.049061743,413.283659,8010.462263
North,Board2,43530,8480.310573,0.053351162,452.434425,8027.876148
North,Prod T,43530,8658.795469,0.06813082,589.9308398,8068.864629
North,Dyno1,43530,8124.717791,0.043675502,354.851128,7769.866663
South,Board1,43530,8610.874575,0.055196442,475.2896414,8135.584934
North,Game2,43530,8239.658172,0.040278164,331.8782999,7907.779872
North,Board5,43530,7875.425038,0.060119414,473.4659411,7401.959097
West,Board2,43530,8162.496053,0.044702531,364.884233,7797.61182
North,Game9,43530,8478.147723,0.088836997,753.1731848,7724.974538
North,Game4,43530,8240.804364,0.001467207,12.0909688,8228.713395
North,Game5,43530,8022.861343,0.015647945,125.5412926,7897.32005
East,Board1,43530,7868.480065,0.00457052,35.9630488,7832.517016
North,Game9,43530,8494.196814,0.012850565,109.1552321,8385.041582
South,Game10,43530,8630.391713,0.071255021,614.9587419,8015.432971
North,Game6,43530,8448.162495,0.05805771,490.4809647,7957.68153
South,Dyno4,43530,8582.342689,0.049882962,428.112674,8154.230015
North,Game1,43530,8449.949657,0.062234091,525.8749374,7924.07472
South,Board3,43530,8747.639035,0.034009661,297.5042376,8450.134797
North,Dyno1,43530,8569.573691,0.002808479,24.0674664,8545.506225
South,Game3,43530,8572.484664,0.047837788,410.0887036,8162.39596
North,Board2,43530,8137.141229,0.015965101,129.910278,8007.230951
South,Game4,43530,8451.31074,0.084005091,709.953131,7741.357609
North,Dyno5,43530,8182.985653,0.082362064,673.9675886,7509.018064
North,Board2,43530,8349.869089,0.008644008,72.17633469,8277.692754
North,Board3,43530,8219.917338,0.028415324,233.5716175,7986.34572
South,Board4,43530,8373.551428,0.00973016,81.47599609,8292.075432
South,Game2,43530,8492.416133,0.097154251,825.0743282,7667.341805
West,Game4,43530,8616.302176,0.070319832,605.8969237,8010.405252
North,Game2,43530,8236.421525,0.080691055,664.6055454,7571.81598
South,Game9,43530,8571.85642,0.024568775,210.6000157,8361.256404
North,Game6,43530,8383.97009,0.054105638,453.6200519,7930.350038
South,Board4,43530,8683.045531,0.022885828,198.7186862,8484.326845
East,Board2,43530,7440.711871,0.053632865,399.0666945,7041.645177
North,Board5,43530,8212.568928,0.026786846,219.9888182,7992.58011
North,Game5,43530,8185.844467,0.014599034,119.5054256,8066.339041
West,Game7,43530,8247.895472,0.016761669,138.2484944,8109.646978
North,Game7,43530,8007.134907,0.052590146,421.0963902,7586.038517
North,Prod T,43530,8389.089129,0.080874874,678.4665285,7710.622601
East,Game8,43530,7890.604734,0.035108503,277.0273169,7613.577417
East,Board2,43530,7686.9807,0.07651048,588.1345809,7098.846119
South,Dyno5,43530,8432.285921,0.008460103,71.33800593,8360.947915
South,Board3,43530,8769.154847,0.049518865,434.238597,8334.91625
North,Dyno1,43530,8240.6434,0.046669052,384.5830159,7856.060384
North,Board2,43530,8094.056115,0.001274516,10.31600228,8083.740113
North,Board3,43530,8426.31742,0.055436515,467.1256742,7959.191746
North,Dyno1,43530,8373.761132,0.029336075,245.6532823,8128.10785
North,Board5,43530,8443.185567,0.098827684,834.4204754,7608.765092
West,Board2,43530,8148.63915,0.040613799,330.9471929,7817.691957
East,Board2,43530,7969.273401,0.031661593,252.3198898,7716.953511
North,Game4,43530,8407.70037,0.028844032,242.5119797,8165.18839
North,Game1,43530,7991.880785,0.096509656,771.2936666,7220.587118
North,Game3,43530,7949.790179,0.051192111,406.9665395,7542.823639
South,Game9,43530,8177.437188,0.018045736,147.5678693,8029.869319
East,Board5,43530,7933.419255,0.01758058,139.4741122,7793.945143
North,Board5,43530,8185.083276,0.096688961,791.4071985,7393.676078
North,Dyno1,43530,8075.028274,0.064223777,518.6088113,7556.419463
South,Game2,43530,8070.79565,0.067464126,544.4891735,7526.306477
North,Game8,43530,8261.183431,0.082845416,684.4011761,7576.782255
North,Game2,43530,8336.829097,0.087732938,731.4145088,7605.414588
North,Prod T,43530,7966.220995,0.028260455,225.1290281,7741.091967
North,Dyno5,43530,8165.968453,0.082655805,674.964694,7491.003759
South,Dyno5,43530,8211.792643,0.031692896,260.255489,7951.537154
North,Game3,43530,8242.455864,0.045815343,377.6309403,7864.824924
South,Game1,43530,8262.489361,0.080825553,667.8202729,7594.669088
South,Board5,43530,8152.529832,0.089380344,728.6759189,7423.853913
West,Prod T,43530,8656.373746,0.067737791,586.3636369,8070.010109
South,Board2,43530,7886.608769,0.074707816,589.1913161,7297.417453
West,Board3,43530,8344.713564,0.011674142,97.41737067,8247.296193
West,Board4,43530,8043.216098,0.050832798,408.8591797,7634.356918
North,Game6,43530,8320.624663,0.028851789,240.0649092,8080.559754
North,Board4,43530,8371.730109,0.014386352,120.438659,8251.29145
South,Game7,43530,8241.151864,0.054252208,447.1006883,7794.051176
North,Board5,43530,8124.474662,0.089748423,729.1587877,7395.315874
North,Game2,43530,8192.311028,0.076583951,627.3995493,7564.911479
North,Game1,43530,8593.150121,0.059311536,509.6729307,8083.47719
North,Dyno1,43530,8375.618659,0.05294646,443.459358,7932.159301
North,Board5,43530,7876.777167,0.018946222,149.2351723,7727.541995
South,Board2,43530,8506.586615,0.070488478,599.6163429,7906.970272
North,Game1,43530,8325.303291,0.071373276,594.2041705,7731.099121
North,Game10,43530,7993.555797,0.083308721,665.9329097,7327.622887
North,Game8,43530,8497.751555,0.094908966,806.512816,7691.238739
North,Game10,43530,8534.651476,0.022475092,191.8170738,8342.834402
East,Game3,43530,7738.009256,0.044838633,346.9617579,7391.047498
East,Game2,43530,8064.306788,0.076949758,620.5464596,7443.760328
North,Game4,43530,8181.310915,0.074346544,608.2521898,7573.058725
West,Dyno4,43530,8062.621833,0.059906087,483.0001251,7579.621708
North,Board2,43530,8343.327595,0.03447662,287.6497379,8055.677857
South,Game3,43530,8466.212107,0.001358525,11.50155797,8454.710549
North,Board3,43530,8023.548004,0.051873353,416.2083347,7607.339669
South,Game10,43530,8481.801762,0.077084672,653.8169065,7827.984856
North,Board5,43530,8257.537132,0.010754897,88.80896102,8168.728171
West,Game4,43530,8683.277129,0.062946491,546.5818228,8136.695306
North,Board1,43530,8415.237162,0.08383592,705.4991474,7709.738015
West,Dyno5,43530,8068.677136,0.091123341,735.2448216,7333.432314
North,Game1,43530,8503.556499,0.079970659,680.0350196,7823.521479
South,Game3,43530,8409.389273,0.046704484,392.7561843,8016.633089
West,Board3,43530,8347.094277,0.085458698,713.3318099,7633.762467
North,Prod T,43530,8635.777934,0.090372639,780.4380397,7855.339894
West,Game4,43530,8192.301454,0.039296005,321.9247208,7870.376733
South,Game10,43530,8345.678683,0.093344896,779.0265063,7566.652177
West,Game7,43530,8181.385521,0.093235087,762.792187,7418.593334
West,Board5,43530,8375.870775,0.054395575,455.6103111,7920.260464
North,Game9,43530,8168.08588,0.057445189,469.217237,7698.868643
South,Game8,43530,8593.91308,0.075430127,648.2399585,7945.673122
North,Game4,43530,8518.50057,0.064922747,553.0444547,7965.456115
West,Game9,43530,8086.058921,0.017699141,143.1162965,7942.942625
North,Board2,43530,8120.125544,0.037050104,300.8514976,7819.274046
North,Prod T,43530,8186.464357,0.009719726,79.57018659,8106.89417
South,Board5,43530,8329.163648,0.016779357,139.758007,8189.405641
North,Prod T,43530,7837.008739,0.00567964,44.51138625,7792.497353
South,Board5,43530,8351.414281,0.081800726,683.1517545,7668.262527
North,Dyno4,43530,8667.741707,0.076801515,665.6956925,8002.046014
North,Prod T,43530,8151.669139,0.052834117,430.686242,7720.982897
South,Game7,43530,8578.63059,0.011753864,100.8320549,8477.798535
South,Game4,43530,8650.158325,0.0818815,708.2879399,7941.870385
West,Game1,43530,8622.933327,0.060543291,522.0607619,8100.872565
North,Board4,43530,8256.98861,0.082292673,679.4896675,7577.498942
South,Game2,43530,8738.181142,0.09055252,791.2643217,7946.91682
North,Dyno5,43530,7993.579576,0.003477854,27.80050061,7965.779075
South,Game8,43530,8740.009742,0.062823791,549.0805469,8190.929195
South,Game8,43530,8473.573183,0.097475336,825.9643894,7647.608794
East,Game5,43530,7909.319042,0.048437229,383.1055015,7526.21354
North,Board4,43530,8556.076715,0.037133926,317.7207179,8238.355997
South,Game1,43530,8144.548942,0.046393094,377.8508213,7766.698121
South,Game1,43530,8241.841597,0.023504923,193.7238504,8048.117747
West,Board3,43530,7802.752702,0.034018186,265.4354896,7537.317212
West,Game7,43530,7931.808798,0.0475722,377.333597,7554.475201
South,Board1,43530,8385.564521,0.05182226,434.5589029,7951.005618
South,Game10,43530,8399.618096,0.044228438,371.5019845,8028.116111
West,Game2,43530,8739.660831,0.067032549,585.8417442,8153.819087
South,Game4,43530,8257.380671,0.048294259,398.7840827,7858.596588
North,Game6,43530,8266.535824,0.046725872,386.2610941,7880.27473
North,Board2,43530,8535.425102,0.072761312,621.0487251,7914.376377
North,Board2,43530,8632.210148,0.063960808,552.1231375,8080.08701
South,Game7,43530,8106.450011,0.075665263,613.3766711,7493.07334
West,Board3,43530,8162.442003,0.056866546,464.16988,7698.272123
North,Game8,43530,8065.158844,0.083812809,675.9636152,7389.195229
South,Board4,43530,8533.96177,0.017020165,145.2494382,8388.712332
West,Board1,43530,8161.711158,0.054005454,440.7769197,7720.934238
North,Dyno2,43530,8600.444609,0.065994259,567.5799688,8032.86464
North,Prod T,43530,8257.374206,0.000828699,6.842878375,8250.531328
West,Game7,43530,8146.706362,0.093776811,763.9721437,7382.734218
North,Game8,43530,8563.396733,0.045421057,388.958534,8174.438199
East,Prod T,43530,7353.650993,0.043120606,317.0938838,7036.557109
North,Game8,43530,8346.167838,0.05037372,420.4275245,7925.740314
West,Game9,43530,8089.996922,0.017260815,139.6399378,7950.356984
North,Board3,43530,8693.506994,0.099232539,862.6787682,7830.828226
South,Board5,43530,8556.592625,0.085129557,728.418936,7828.173689
North,Board2,43530,8226.104355,0.07045497,579.5699353,7646.53442
North,Dyno5,43530,8144.818377,0.025771572,209.9047724,7934.913605
South,Game2,43530,8389.399022,0.052015556,436.3792525,7953.019769
North,Game7,43530,8515.735844,0.034618257,294.7999348,8220.935909
South,Game7,43530,8639.849609,0.090347583,780.589529,7859.26008
North,Board1,43530,8554.188501,0.060639033,518.7177153,8035.470786
South,Board1,43530,8666.834998,0.024462862,212.0155878,8454.81941
North,Board1,43530,8438.862063,0.022439204,189.3613498,8249.500713
North,Game7,43530,8489.747328,0.096248282,817.1235951,7672.623733
North,Dyno4,43530,8185.792724,0.026050906,213.2473194,7972.545405
North,Board4,43530,8320.341565,0.086678089,721.1913102,7599.150255
South,Game9,43530,8677.371376,0.009771427,84.79029934,8592.581077
North,Game3,43530,8068.227249,0.007982519,64.4047771,8003.822472
North,Dyno2,43530,8415.111141,0.091264814,768.0035558,7647.107585
South,Board2,43530,8142.577745,0.005538781,45.09995689,8097.477788
North,Board5,43530,8436.417162,0.069092287,582.8913548,7853.525807
West,Dyno1,43530,8217.989211,0.090368568,742.6479184,7475.341293
South,Board4,43530,8515.735661,0.091934282,782.8880448,7732.847616
North,Game4,43530,8113.456392,0.004570061,37.07899401,8076.377398
West,Dyno2,43530,8198.252993,0.079792669,654.16049,7544.092503
North,Prod T,43530,7995.646415,0.027363149,218.7860611,7776.860354
North,Dyno4,43530,8330.028752,0.073533734,612.5381166,7717.490635
West,Game3,43530,8032.310868,0.056475572,453.6293496,7578.681518
South,Dyno5,43530,8728.558962,0.011258373,98.26937275,8630.289589
North,Board3,43530,8552.86895,0.024832908,212.3926048,8340.476345
North,Board2,43530,8140.638366,0.09418972,766.7644452,7373.873921
North,Board4,43530,8364.246536,0.09677883,809.4819975,7554.764538
North,Game8,43530,8190.9334,0.002700135,22.11662939,8168.816771
West,Game4,43530,8486.057347,0.048696613,413.2422482,8072.815099
North,Game10,43530,8291.88652,0.072864391,604.1832616,7687.703258
North,Game4,43530,8265.323146,0.039350558,325.2450748,7940.078071
North,Dyno1,43530,8759.87673,0.027559179,241.4150112,8518.461719
South,Board2,43530,8413.126212,0.028421731,239.1156075,8174.010605
North,Board3,43530,8352.673688,0.030490753,254.6793118,8097.994376
West,Game10,43530,8342.96249,0.041278153,344.3820858,7998.580404
North,Dyno1,43530,8216.467134,0.072781181,598.0041795,7618.462955
North,Game8,43530,8700.878802,0.084004084,730.9093494,7969.969453
South,Game9,43530,8561.117754,0.055412521,474.3931139,8086.72464
North,Game6,43530,8192.330011,0.001575243,12.90490881,8179.425102
North,Game4,43530,8332.918365,0.045446617,378.7029476,7954.215417
South,Dyno5,43530,8155.400221,0.09635382,785.8039631,7369.596258
North,Dyno2,43530,8519.854895,0.068458292,583.25471,7936.600185
East,Game10,43530,7640.258024,0.079608402,608.2287321,7032.029292
East,Game7,43530,7553.985993,0.005913672,44.67179525,7509.314198
North,Game5,43530,8266.685814,0.022730202,187.9034384,8078.782376
